now.Time,c,Transition,WaitA,WaitB,WaitC,DeskA,DeskB,DeskC,c.WaitTime,leave,Gone
456.33,c336,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c336]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
457.25,c336,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c336, End=458.2)",Free,Free,0.92,,
457.25,c334,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c334,
457.82,c332,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c332, End=462.4)",Free,7.68,,
457.82,c331,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c331,
458.23,c336,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c336,
459.61,c337,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
459.87,c338,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c338]",Free,Free,Free,,,
459.87,c338,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c338, End=461.3)",0.00,,
461.27,c338,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c338,
461.61,c339,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c339]",Free,Free,Free,,,
461.61,c339,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335, c337]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c339, End=463.0)",0.00,,
